rosbagTimestamp,lane_markings,header,seq,stamp,secs,nsecs,frame_id,look_index,timeStamp,frameNum,host_left,state,long_distance_to_end,curve,model_degree,c0_position,c1_heading_angle,c2_curvature,c3_curvature_derivative,start_point,x,y,quality,id,track_status,quality,attr,color,continuity,width,host_right,state,long_distance_to_end,curve,model_degree,c0_position,c1_heading_angle,c2_curvature,c3_curvature_derivative,start_point,x,y,quality,id,track_status,quality,attr,color,continuity,width,neighbor_left,state,long_distance_to_end,curve,model_degree,c0_position,c1_heading_angle,c2_curvature,c3_curvature_derivative,start_point,x,y,quality,id,track_status,quality,attr,color,continuity,width,neighbor_right,state,long_distance_to_end,curve,model_degree,c0_position,c1_heading_angle,c2_curvature,c3_curvature_derivative,start_point,x,y,quality,id,track_status,quality,attr,color,continuity,width,host_lane_width,left_lane_width,right_lane_width,ego_lane_change_status,road_edges,Header,seq,stamp,secs,nsecs,frame_id,look_index,left_road_edge,quality,reserved,type,id,traceStatus,roadEdgeCurve,long_distance_to_end,curve,model_degree,c0_position,c1_heading_angle,c2_curvature,c3_curvature_derivative,start_point,x,y,right_road_edge,quality,reserved,type,id,traceStatus,roadEdgeCurve,long_distance_to_end,curve,model_degree,c0_position,c1_heading_angle,c2_curvature,c3_curvature_derivative,start_point,x,y,error_flag,detected_edge_cnt
1620811956996036050,,,0,,0,0,'',0,0.0,0,,,16.850000381469727,,0,1.5530999898910522,0.009467000141739845,7.200000254670158e-05,2.42700002672791e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,30.049999237060547,,0,-1.829200029373169,0.0072119999676942825,-2.4000000848900527e-05,3.4999999343199306e-08,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,16.579999923706055,,0,-2.3671000003814697,0.02246199920773506,-0.0004830000107176602,-8.944000001065433e-06,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957045969123,,,0,,0,0,'',0,0.0,0,,,15.890000343322754,,0,1.5405000448226929,0.006634000223129988,6.399999983841553e-05,5.60000010807471e-08,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.8091000318527222,0.008061000145971775,-4.3000000005122274e-05,-2.579000010882737e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,16.059999465942383,,0,-2.3280999660491943,0.024095000699162483,-0.000547999981790781,-2.008199953706935e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957095912715,,,0,,0,0,'',0,0.0,0,,,15.890000343322754,,0,1.5434999465942383,0.005597999785095453,6.399999983841553e-05,5.60000010807471e-08,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.8055000305175781,0.006916999816894531,-4.70000013592653e-05,-2.579000010882737e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,16.059999465942383,,0,-2.3280999660491943,0.024095000699162483,-0.000547999981790781,-2.008199953706935e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957146106229,,,0,,0,0,'',0,0.0,0,,,14.9399995803833,,0,1.5534000396728516,0.00596599979326129,5.0999999075429514e-05,-1.369999949929479e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.8020000457763672,0.005913000088185072,-4.8000001697801054e-05,-1.6579999737587059e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,14.220000267028809,,0,-2.308500051498413,0.017889000475406647,-0.0005929999751970172,-6.3880002016958315e-06,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957196002497,,,0,,0,0,'',0,0.0,0,,,14.9399995803833,,0,1.555999994277954,0.0051739998161792755,4.8999998398358e-05,-1.369999949929479e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.799399971961975,0.005024999845772982,-5.0999999075429514e-05,-1.6579999737587059e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,14.220000267028809,,0,-2.308500051498413,0.017889000475406647,-0.0005929999751970172,-6.3880002016958315e-06,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957245975466,,,0,,0,0,'',0,0.0,0,,,13.989999771118164,,0,1.5642000436782837,0.0050929998978972435,5.6000000768108293e-05,2.069999993636884e-07,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7891000509262085,0.002985999919474125,-5.6000000768108293e-05,-1.7280000292885234e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,14.029999732971191,,0,-2.3006999492645264,0.015478000044822693,-0.000610999995842576,-4.9479999688628595e-06,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957295951797,,,0,,0,0,'',0,0.0,0,,,13.989999771118164,,0,1.5664000511169434,0.004246000200510025,5.6000000768108293e-05,2.069999993636884e-07,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7878999710083008,0.0020310000982135534,-5.8000001445179805e-05,-1.7280000292885234e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,14.029999732971191,,0,-2.3006999492645264,0.015478000044822693,-0.000610999995842576,-4.9479999688628595e-06,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957347534191,,,0,,0,0,'',0,0.0,0,,,13.989999771118164,,0,1.5673999786376953,0.0037239999510347843,5.700000110664405e-05,2.069999993636884e-07,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.787500023841858,0.0014530000044032931,-5.999999848427251e-05,-1.7280000292885234e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,14.029999732971191,,0,-2.3006999492645264,0.015478000044822693,-0.000610999995842576,-4.9479999688628595e-06,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957396083013,,,0,,0,0,'',0,0.0,0,,,11.399999618530273,,0,1.5801000595092773,0.003765000030398369,8.099999831756577e-05,3.0169999263307545e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7731000185012817,-0.004488999955356121,-5.6000000768108293e-05,-6.409999855350179e-07,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,12.5,,0,-2.2695000171661377,0.014494000002741814,-0.0007539999787695706,-5.856200004927814e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957445942478,,,0,,0,0,'',0,0.0,0,,,11.399999618530273,,0,1.5816999673843384,0.002988999942317605,8.399999933317304e-05,3.0169999263307545e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7754000425338745,-0.0053980001248419285,-5.700000110664405e-05,-6.409999855350179e-07,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,12.5,,0,-2.2695000171661377,0.014494000002741814,-0.0007539999787695706,-5.856200004927814e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957495962776,,,0,,0,0,'',0,0.0,0,,,11.260000228881836,,0,1.5817999839782715,0.0020439999643713236,8.600000001024455e-05,2.7329999738867627e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7589000463485718,-0.00892299972474575,-5.400000009103678e-05,1.1000000021965661e-08,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,12.140000343322754,,0,-2.2655999660491943,0.01094099972397089,-0.0009219999774359167,-5.875699935131706e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957546066359,,,0,,0,0,'',0,0.0,0,,,11.260000228881836,,0,1.5824999809265137,0.001091000041924417,9.000000136438757e-05,2.7329999738867627e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7633999586105347,-0.010014000348746777,-5.400000009103678e-05,1.1000000021965661e-08,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,12.140000343322754,,0,-2.2655999660491943,0.01094099972397089,-0.0009219999774359167,-5.875699935131706e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957595983934,,,0,,0,0,'',0,0.0,0,,,13.199999809265137,,0,1.5782999992370605,-0.0007869999972172081,3.600000127335079e-05,-2.4539999685657676e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7301000356674194,-0.013158000074326992,-4.400000034365803e-05,2.119000100719859e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,10.75,,0,-2.234299898147583,0.008015000261366367,-0.001184999942779541,-8.572600199840963e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957645990419,,,0,,0,0,'',0,0.0,0,,,13.199999809265137,,0,1.5778000354766846,-0.0015310000162571669,3.300000025774352e-05,-2.4539999685657676e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7364000082015991,-0.013976999558508396,-4.099999932805076e-05,2.119000100719859e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,10.75,,0,-2.234299898147583,0.008015000261366367,-0.001184999942779541,-8.572600199840963e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957695994946,,,0,,0,0,'',0,0.0,0,,,32.25,,0,1.5769000053405762,-0.0018070000223815441,6.000000212225132e-06,-4.2400001802889165e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7237000465393066,-0.014330999925732613,-3.600000127335079e-05,1.4319999763756641e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,10.979999542236328,,0,-2.183500051498413,-0.007023000158369541,-0.0012730000307783484,-2.7021000278182328e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957745971112,,,0,,0,0,'',0,0.0,0,,,32.25,,0,1.5758999586105347,-0.0025969999842345715,-0.0,-4.2400001802889165e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7307000160217285,-0.015159999951720238,-3.400000059627928e-05,1.4319999763756641e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,10.979999542236328,,0,-2.183500051498413,-0.007023000158369541,-0.0012730000307783484,-2.7021000278182328e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957795997263,,,0,,0,0,'',0,0.0,0,,,31.309999465942383,,0,1.5664000511169434,-0.004920999985188246,-0.0,-4.4720000005327165e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7365000247955322,-0.015596999786794186,-2.700000004551839e-05,1.1800000265793642e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,10.039999961853027,,0,-2.1914000511169434,-0.01066299993544817,-0.0013490000274032354,-2.689500070118811e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
1620811957845897094,,,0,,0,0,'',0,0.0,0,,,31.309999465942383,,0,1.5638999938964844,-0.005778999999165535,-4.999999873689376e-06,-4.4720000005327165e-06,,0.0,2.0,,236,2,1,,0,1,0.0,,,50.0,,0,-1.7441999912261963,-0.016478000208735466,-2.499999936844688e-05,1.1800000265793642e-06,,0.0,-2.0,,232,2,1,,0,1,0.0,,,0.0,,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0,0,0,,0,0,0.0,,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,-5.625,,0,2,1,,0,1,0.0,0.0,0.0,0.0,0,,,0,,0,0,'',0,,1,0,0,233,2,,10.039999961853027,,0,-2.1914000511169434,-0.01066299993544817,-0.0013490000274032354,-2.689500070118811e-05,,0.0,0.0,,1,0,0,0,0,,0.0,,0,-0.0,-0.0,-0.0,-0.0,,0.0,0.0,0,0
